age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,two_year_recid
22,F,African-American,Female,2,-1.0,0
45,M,Hispanic,Male,1,-22.0,0
30,F,African-American,Female,2,-1.0,0
30,M,Other,Male,5,-1.0,1
43,M,Caucasian,Female,22,-1.0,1
50,M,African-American,Male,0,0.0,0
24,F,Other,Female,2,-1.0,1
42,F,Caucasian,Female,3,-3.0,0
29,F,Caucasian,Female,1,-1.0,1
31,M,Hispanic,Male,0,0.0,0
25,F,African-American,Male,5,-1.0,1
36,F,African-American,Male,4,0.0,0
24,M,African-American,Male,1,-1.0,1
28,F,Caucasian,Male,5,0.0,0
31,M,Caucasian,Male,0,-1.0,1
23,F,African-American,Male,0,-1.0,0
29,M,Caucasian,Male,4,-1.0,1
51,M,African-American,Male,11,-1.0,1
34,F,African-American,Male,1,-1.0,0
29,F,African-American,Male,12,0.0,1
39,F,African-American,Male,13,-1.0,1
36,M,Hispanic,Female,0,0.0,0
59,M,African-American,Male,15,-1.0,1
23,F,African-American,Male,3,-1.0,1
31,F,African-American,Male,15,0.0,0
53,M,Caucasian,Male,0,0.0,0
34,F,African-American,Male,12,0.0,0
63,F,African-American,Female,1,0.0,0
21,F,Other,Male,0,-1.0,1
21,F,African-American,Female,0,0.0,1
47,F,Caucasian,Male,28,-1.0,1
34,F,African-American,Male,7,0.0,1
58,F,Caucasian,Male,4,0.0,1
40,F,Hispanic,Female,4,0.0,1
36,F,African-American,Male,16,-8.0,1
23,M,African-American,Female,0,-1.0,0
34,F,African-American,Male,5,-1.0,1
56,F,Caucasian,Male,13,-13.0,0
52,F,Caucasian,Female,0,-6.0,0
56,F,African-American,Male,0,-1.0,0
37,M,African-American,Female,0,-1.0,0
50,M,Caucasian,Female,0,0.0,0
25,F,African-American,Male,1,-1.0,1
22,F,African-American,Male,0,-1.0,1
43,M,Caucasian,Female,0,0.0,1
30,M,Caucasian,Male,1,-1.0,0
29,F,Asian,Male,0,-1.0,0
24,F,Caucasian,Male,0,-1.0,0
29,M,African-American,Male,7,-1.0,1
24,F,Caucasian,Female,0,-2.0,0
74,F,African-American,Female,0,-1.0,0
27,M,African-American,Male,8,0.0,1
37,F,Hispanic,Male,1,-1.0,1
39,F,African-American,Male,8,197.0,1
29,F,Caucasian,Male,5,0.0,0
35,F,African-American,Female,5,-1.0,0
29,M,African-American,Male,1,-1.0,1
36,F,Caucasian,Male,1,-1.0,0
61,F,African-American,Male,13,64.0,1
26,F,Caucasian,Male,2,0.0,0
26,F,African-American,Female,1,-1.0,0
39,F,Caucasian,Female,11,-1.0,1
22,F,African-American,Male,3,-1.0,1
28,F,Caucasian,Male,0,-1.0,0
51,F,Caucasian,Male,1,-2.0,1
35,M,Hispanic,Female,0,-1.0,0
23,M,African-American,Female,0,-1.0,0
29,F,African-American,Male,6,0.0,1
20,F,Other,Male,0,-1.0,1
24,M,African-American,Male,1,-1.0,1
23,M,Hispanic,Female,2,-1.0,0
33,F,African-American,Female,5,-1.0,0
21,F,Caucasian,Male,1,-1.0,1
59,M,Caucasian,Male,3,-3.0,0
26,F,Caucasian,Male,4,0.0,1
38,F,Other,Male,2,-1.0,0
19,M,Caucasian,Male,5,-31.0,1
28,F,Hispanic,Male,2,-1.0,0
23,F,Hispanic,Male,2,-1.0,1
21,F,African-American,Male,1,-1.0,1
52,M,African-American,Male,0,-1.0,1
56,F,African-American,Male,12,-1.0,1
40,M,Caucasian,Male,1,-1.0,0
48,M,Caucasian,Female,8,-26.0,1
24,M,African-American,Male,2,561.0,0
26,F,African-American,Female,0,-1.0,0
66,F,Caucasian,Male,1,-14.0,1
54,F,African-American,Female,6,-1.0,0
31,M,Caucasian,Male,4,-1.0,1
34,F,Caucasian,Male,0,-1.0,0
25,F,African-American,Male,9,-1.0,1
47,F,Caucasian,Male,2,-7.0,0
51,F,African-American,Male,12,-1.0,1
25,F,Caucasian,Male,1,-23.0,0
25,F,Other,Male,0,-1.0,1
31,F,African-American,Female,2,-1.0,1
44,F,Hispanic,Male,2,367.0,1
36,F,Caucasian,Male,1,-1.0,0
49,M,Caucasian,Male,0,0.0,0
31,F,African-American,Male,0,-1.0,0
30,F,Caucasian,Male,1,-1.0,0
29,F,African-American,Male,3,-1.0,1
53,F,Caucasian,Female,6,-1.0,1
21,F,African-American,Male,1,-1.0,1
21,F,African-American,Male,0,-1.0,0
27,F,African-American,Female,1,0.0,1
65,F,African-American,Female,0,-1.0,0
59,M,Caucasian,Female,0,-1.0,0
59,M,African-American,Male,0,-1.0,0
24,M,African-American,Male,0,-1.0,0
40,F,African-American,Male,0,0.0,0
51,F,African-American,Male,0,-1.0,1
34,F,African-American,Male,10,-1.0,1
30,F,Hispanic,Male,1,0.0,1
52,F,African-American,Male,1,-1.0,0
29,F,Caucasian,Male,1,-39.0,1
24,F,African-American,Male,15,-31.0,1
38,F,African-American,Male,2,-1.0,1
22,F,African-American,Female,0,-6.0,0
43,F,African-American,Male,0,-1.0,0
32,F,Caucasian,Male,5,0.0,1
55,F,African-American,Male,0,-1.0,0
26,F,African-American,Male,2,-1.0,0
23,M,Caucasian,Male,1,-1.0,0
47,F,Other,Female,0,-1.0,0
28,M,Caucasian,Male,1,-1.0,1
27,F,Hispanic,Male,0,0.0,1
61,F,Hispanic,Male,2,-1.0,1
26,F,African-American,Male,0,-1.0,0
41,M,Hispanic,Male,1,-38.0,0
28,M,Caucasian,Female,1,0.0,1
43,F,African-American,Male,0,-1.0,1
30,F,Caucasian,Male,3,225.0,0
33,M,African-American,Male,21,-6.0,1
21,M,Caucasian,Male,0,-1.0,0
32,M,Caucasian,Female,0,-1.0,0
22,F,African-American,Male,1,0.0,1
51,F,African-American,Male,3,0.0,0
20,F,African-American,Male,2,-1.0,1
35,F,Caucasian,Male,2,-1.0,0
37,F,African-American,Female,3,-1.0,0
28,M,African-American,Male,0,-2.0,1
41,M,Caucasian,Male,3,-1.0,1
24,M,African-American,Male,0,-1.0,1
33,M,African-American,Female,3,-1.0,0
25,F,African-American,Male,4,-102.0,1
30,F,Caucasian,Female,4,-1.0,0
20,F,African-American,Male,1,0.0,1
42,F,African-American,Female,1,-10.0,0
40,F,African-American,Female,15,-1.0,1
39,F,African-American,Male,0,-1.0,1
21,F,African-American,Male,0,0.0,0
39,F,Caucasian,Male,2,-2.0,1
24,F,Caucasian,Male,0,0.0,0
41,F,African-American,Male,0,-1.0,0
39,F,African-American,Male,1,-1.0,0
24,F,African-American,Female,3,-1.0,0
24,F,African-American,Female,1,-23.0,0
29,M,African-American,Male,0,-1.0,1
39,F,African-American,Male,35,-45.0,0
25,M,Caucasian,Male,2,-12.0,1
23,F,Caucasian,Female,0,-1.0,1
22,F,African-American,Male,1,0.0,1
26,M,Other,Female,4,-1.0,1
26,M,African-American,Male,3,-1.0,1
24,M,African-American,Female,3,-1.0,1
44,M,African-American,Male,0,-1.0,0
36,F,Caucasian,Male,1,-19.0,1
39,F,Caucasian,Male,10,-1.0,1
42,F,Caucasian,Male,0,-1.0,0
45,M,Caucasian,Male,1,-2.0,0
25,F,African-American,Male,7,-1.0,1
28,F,Caucasian,Female,7,606.0,0
33,F,Caucasian,Male,0,-1.0,0
25,M,Caucasian,Male,0,-1.0,0
32,F,African-American,Male,5,-10.0,0
23,F,African-American,Male,0,-1.0,0
39,M,Caucasian,Male,0,-1.0,0
27,F,African-American,Male,12,-1.0,1
35,M,Caucasian,Female,4,-1.0,0
23,F,African-American,Male,1,-58.0,0
38,M,African-American,Female,0,0.0,0
30,F,African-American,Male,4,-10.0,0
30,F,Caucasian,Male,1,-1.0,0
30,M,Caucasian,Female,0,0.0,0
26,F,African-American,Male,18,-1.0,1
31,F,African-American,Male,2,-1.0,0
34,F,Other,Male,0,-1.0,0
25,M,African-American,Female,0,-1.0,0
26,F,Caucasian,Female,1,-13.0,0
38,F,African-American,Male,2,0.0,1
37,M,African-American,Female,0,-1.0,0
34,M,Caucasian,Male,3,-1.0,0
44,F,Hispanic,Male,7,-42.0,1
38,F,Hispanic,Female,0,-1.0,0
31,M,African-American,Female,0,-1.0,0
29,M,Caucasian,Female,0,0.0,0
20,F,Caucasian,Male,1,28.0,1
22,F,African-American,Male,0,-1.0,0
51,M,Hispanic,Female,0,-3.0,0
24,M,African-American,Male,2,-1.0,1
47,F,African-American,Male,0,-1.0,1
36,F,African-American,Female,1,-1.0,1
21,M,African-American,Male,1,-1.0,0
25,M,African-American,Male,3,-1.0,1
23,F,African-American,Male,5,-1.0,1
23,M,Other,Male,0,-1.0,0
24,M,Caucasian,Female,0,-1.0,0
35,F,Caucasian,Male,2,-1.0,1
23,M,Hispanic,Female,0,-2.0,0
19,M,African-American,Female,0,-1.0,1
32,F,Caucasian,Male,0,-1.0,1
39,M,Caucasian,Female,0,-3.0,1
30,F,African-American,Male,12,0.0,1
33,F,African-American,Male,2,-1.0,0
36,M,Caucasian,Female,0,-1.0,0
61,F,Hispanic,Male,1,-81.0,0
29,F,African-American,Male,8,-1.0,1
40,F,Caucasian,Female,0,0.0,0
53,F,African-American,Male,4,-4.0,0
28,M,Caucasian,Female,0,-1.0,0
38,M,Hispanic,Male,2,0.0,0
27,F,African-American,Male,9,-1.0,1
55,F,Caucasian,Male,0,-1.0,0
22,M,African-American,Male,1,-1.0,0
34,F,African-American,Female,1,-1.0,0
55,M,Caucasian,Male,1,-17.0,0
24,F,Hispanic,Male,2,0.0,0
47,M,African-American,Female,21,-1.0,1
41,M,Other,Male,0,0.0,0
41,F,Hispanic,Male,0,-2.0,0
61,F,African-American,Male,12,-1.0,0
57,F,African-American,Male,3,0.0,0
38,M,Caucasian,Female,2,-1.0,0
25,F,Caucasian,Male,13,-1.0,1
23,F,African-American,Male,0,-1.0,1
23,F,Caucasian,Male,3,-1.0,0
20,F,African-American,Male,0,-1.0,0
44,F,Caucasian,Male,1,-1.0,0
38,M,Caucasian,Female,1,-23.0,0
56,F,African-American,Male,5,-1.0,1
43,F,Caucasian,Male,2,0.0,1
22,F,African-American,Male,0,-1.0,1
31,F,African-American,Male,6,-54.0,1
32,F,Other,Male,0,-1.0,0
29,F,African-American,Male,0,0.0,0
22,F,African-American,Male,1,0.0,1
23,F,African-American,Male,3,-1.0,1
24,F,Caucasian,Male,1,-23.0,0
45,M,Other,Male,0,0.0,0
21,F,African-American,Male,2,-1.0,0
29,M,African-American,Female,0,0.0,0
51,M,Caucasian,Female,0,-1.0,1
36,M,Hispanic,Male,2,-1.0,1
25,F,African-American,Male,1,0.0,0
46,F,Hispanic,Male,13,-1.0,0
62,F,African-American,Male,22,0.0,1
25,F,African-American,Male,0,-1.0,1
27,F,Caucasian,Male,2,-1.0,0
22,F,Caucasian,Female,3,-1.0,1
34,M,Caucasian,Female,9,84.0,1
37,F,Hispanic,Male,1,-1.0,0
21,F,Caucasian,Male,0,-1.0,1
51,M,Caucasian,Male,3,-125.0,1
39,F,Caucasian,Female,2,-1.0,1
43,F,African-American,Male,8,-1.0,1
22,M,African-American,Male,0,0.0,1
28,F,African-American,Female,4,-1.0,0
43,F,Caucasian,Male,0,-1.0,1
27,F,Caucasian,Male,7,-1.0,1
27,F,Other,Male,0,-1.0,1
31,F,Caucasian,Male,1,-1.0,1
28,M,African-American,Female,0,0.0,0
58,M,Caucasian,Male,3,-4.0,0
22,F,Caucasian,Male,0,-1.0,1
31,F,African-American,Male,5,-1.0,0
33,F,African-American,Male,0,0.0,0
26,M,African-American,Male,6,0.0,1
23,M,African-American,Female,1,0.0,0
32,F,Caucasian,Male,11,-1.0,0
22,F,Caucasian,Male,0,0.0,0
35,F,African-American,Female,2,-1.0,0
47,F,Caucasian,Male,1,0.0,1
35,F,Hispanic,Male,2,-14.0,0
29,F,African-American,Male,17,-1.0,1
54,M,Caucasian,Female,1,-7.0,0
29,F,Caucasian,Male,0,-1.0,0
28,M,Other,Female,0,-1.0,1
51,F,African-American,Male,17,-2.0,1
36,M,African-American,Female,0,0.0,0
35,M,Caucasian,Male,3,-1.0,1
20,F,African-American,Male,1,-1.0,1
25,F,African-American,Male,0,0.0,0
29,M,African-American,Male,2,-1.0,0
31,F,Hispanic,Male,0,0.0,1
39,M,Caucasian,Male,0,0.0,0
30,F,African-American,Male,1,-1.0,1
23,F,African-American,Female,0,0.0,0
23,F,African-American,Female,1,-1.0,0
37,M,Hispanic,Female,0,-3.0,0
30,F,African-American,Male,21,0.0,1
33,F,African-American,Male,18,-1.0,1
20,M,Hispanic,Male,0,-2.0,1
61,F,African-American,Female,1,-79.0,0
30,F,African-American,Male,9,-1.0,1
23,F,African-American,Male,1,-1.0,0
27,F,African-American,Female,0,-2.0,1
38,M,African-American,Male,10,-1.0,0
42,F,African-American,Male,1,-1.0,0
31,F,African-American,Male,0,-1.0,0
23,F,African-American,Male,2,-1.0,1
31,F,Caucasian,Male,1,-1.0,1
43,M,African-American,Male,1,-1.0,1
39,F,Caucasian,Male,0,-1.0,0
31,M,African-American,Male,0,-1.0,0
22,F,Caucasian,Male,3,-1.0,1
33,F,African-American,Female,0,0.0,0
21,F,Caucasian,Male,1,115.0,1
23,F,African-American,Male,1,-1.0,1
29,F,Caucasian,Female,0,-1.0,0
62,F,Caucasian,Male,2,-4.0,0
56,F,African-American,Female,1,-24.0,1
24,F,African-American,Female,4,-1.0,1
44,M,Caucasian,Female,0,-1.0,0
22,F,African-American,Male,2,-1.0,1
28,F,African-American,Female,4,-1.0,1
30,F,African-American,Male,0,0.0,0
32,M,Caucasian,Male,1,0.0,1
51,F,Caucasian,Male,3,-1.0,0
21,F,African-American,Male,0,-1.0,0
21,F,African-American,Male,2,-1.0,1
27,F,African-American,Male,3,-1.0,1
28,F,Hispanic,Male,0,0.0,0
31,F,African-American,Female,0,-1.0,0
33,M,African-American,Male,0,-1.0,1
49,F,Caucasian,Female,2,-1.0,0
41,F,Other,Female,2,-1.0,0
20,M,Caucasian,Male,0,-1.0,0
31,F,African-American,Male,10,-1.0,1
25,F,African-American,Male,5,-1.0,1
23,F,African-American,Male,4,0.0,1
26,M,Caucasian,Male,0,-1.0,0
45,F,Asian,Female,6,-1.0,1
28,M,Caucasian,Male,1,0.0,0
28,F,African-American,Female,13,-1.0,1
39,F,Caucasian,Male,0,-3.0,1
59,F,Hispanic,Male,1,-2.0,1
52,M,African-American,Male,4,-5.0,0
36,M,Hispanic,Male,1,-1.0,0
54,F,Hispanic,Male,5,149.0,0
32,F,Caucasian,Male,0,500.0,1
54,M,African-American,Male,3,-66.0,0
30,F,African-American,Male,2,-1.0,1
21,M,African-American,Female,0,-1.0,1
25,M,African-American,Male,2,0.0,1
26,F,Hispanic,Male,1,79.0,1
22,F,African-American,Male,0,0.0,0
61,M,African-American,Male,20,-1.0,1
24,F,Caucasian,Male,2,-1.0,0
26,F,Caucasian,Female,2,22.0,1
34,F,African-American,Female,6,-1.0,0
45,M,African-American,Male,12,-1.0,1
22,F,African-American,Male,1,235.0,1
54,F,African-American,Male,4,0.0,1
51,M,African-American,Male,8,-1.0,0
28,F,African-American,Male,0,-1.0,0
23,F,Caucasian,Male,0,0.0,0
30,F,Caucasian,Male,0,-1.0,1
25,M,African-American,Male,0,0.0,1
25,F,Caucasian,Male,2,-1.0,0
28,F,Caucasian,Male,2,-1.0,0
32,M,African-American,Female,0,0.0,1
35,F,African-American,Male,7,-1.0,0
49,M,African-American,Male,0,-1.0,1
36,F,Caucasian,Male,5,-1.0,1
33,M,African-American,Male,16,0.0,1
30,F,Other,Male,1,-1.0,0
58,M,Caucasian,Female,1,-3.0,0
22,F,African-American,Male,2,0.0,0
28,F,Caucasian,Male,2,3.0,1
28,M,Hispanic,Male,0,0.0,1
26,F,African-American,Male,6,-1.0,1
36,F,Caucasian,Female,3,-2.0,1
23,F,Caucasian,Male,0,0.0,0
22,F,African-American,Male,0,0.0,1
25,F,African-American,Male,10,410.0,1
26,F,African-American,Male,0,-1.0,0
25,F,African-American,Male,1,0.0,0
26,F,Caucasian,Male,7,-125.0,1
40,M,Native American,Male,2,-1.0,0
28,M,African-American,Male,0,-1.0,1
56,F,African-American,Male,1,-1.0,0
51,F,Caucasian,Male,3,-87.0,0
36,F,African-American,Male,0,-1.0,0
51,M,Caucasian,Male,0,-1.0,0
35,F,African-American,Female,9,-1.0,0
24,M,Caucasian,Male,0,-1.0,1
66,M,African-American,Male,5,-40.0,1
27,M,African-American,Male,6,-1.0,1
22,F,Caucasian,Male,2,0.0,1
43,F,Caucasian,Male,2,-41.0,0
22,F,African-American,Male,2,-64.0,0
31,M,African-American,Male,4,67.0,1
23,M,Caucasian,Female,4,-1.0,1
27,M,Caucasian,Female,0,0.0,1
31,F,African-American,Male,8,-1.0,1
61,F,African-American,Male,29,-50.0,1
25,F,Caucasian,Male,3,-1.0,0
52,M,Caucasian,Female,0,-1.0,0
35,F,Hispanic,Male,0,-1.0,0
24,F,Caucasian,Female,0,-3.0,0
50,M,African-American,Male,13,160.0,1
57,F,Other,Male,0,0.0,0
38,F,Caucasian,Male,2,-1.0,0
22,F,African-American,Male,1,-66.0,0
26,M,Hispanic,Male,1,-2.0,0
25,F,African-American,Male,8,-230.0,0
20,F,African-American,Male,3,-1.0,1
34,F,African-American,Male,2,-1.0,0
25,M,African-American,Male,11,-1.0,1
24,F,Caucasian,Female,0,-1.0,0
24,F,Other,Male,4,-40.0,0
49,M,Caucasian,Male,4,0.0,1
27,F,African-American,Male,15,-1.0,1
28,F,African-American,Male,10,-20.0,1
55,F,Caucasian,Male,0,-1.0,0
47,M,Caucasian,Male,3,-1.0,1
55,M,African-American,Male,10,-1.0,1
22,F,African-American,Male,0,-1.0,1
32,F,African-American,Male,9,-1.0,0
55,F,Caucasian,Male,0,-1.0,0
23,M,African-American,Male,3,0.0,0
54,F,Caucasian,Male,2,-29.0,1
40,F,Asian,Male,0,-1.0,0
27,M,African-American,Male,0,-1.0,1
36,M,Caucasian,Male,4,85.0,1
29,F,African-American,Female,5,0.0,0
45,M,Caucasian,Female,0,-1.0,0
25,M,Other,Male,2,-1.0,0
40,F,Caucasian,Male,4,-1.0,1
38,F,African-American,Male,7,-1.0,1
57,F,Caucasian,Male,3,-176.0,0
26,F,African-American,Male,3,0.0,1
37,F,African-American,Female,0,-1.0,0
41,F,Caucasian,Male,1,-1.0,0
33,F,Other,Female,0,-1.0,0
57,F,African-American,Male,1,-1.0,0
34,M,African-American,Male,3,-1.0,0
29,F,African-American,Male,1,-1.0,1
45,F,Hispanic,Male,8,0.0,0
22,F,Caucasian,Male,1,-8.0,0
22,M,African-American,Female,0,-1.0,1
42,F,African-American,Male,5,186.0,1
21,M,African-American,Male,0,-1.0,0
56,M,Caucasian,Male,1,-1.0,0
48,F,African-American,Male,4,-1.0,0
27,M,Hispanic,Male,1,-1.0,0
27,F,Caucasian,Male,2,-1.0,1
34,F,Hispanic,Male,1,-1.0,0
23,F,African-American,Male,5,0.0,1
47,F,African-American,Male,3,0.0,1
33,M,African-American,Male,6,-1.0,1
58,F,Caucasian,Male,1,-1.0,0
33,F,African-American,Female,1,-3.0,0
40,M,African-American,Female,2,-1.0,0
22,F,Caucasian,Male,0,0.0,0
39,F,Caucasian,Male,2,-1.0,0
23,F,African-American,Female,3,-37.0,0
35,F,Caucasian,Male,1,0.0,0
22,M,Hispanic,Male,0,-1.0,0
43,F,African-American,Male,7,-1.0,1
37,M,Hispanic,Male,4,-1.0,0
26,F,African-American,Male,2,-1.0,1
60,F,Hispanic,Male,0,-1.0,0
39,F,Caucasian,Female,1,-1.0,0
36,M,African-American,Male,16,-1.0,1
21,M,Caucasian,Male,0,-1.0,1
28,F,Hispanic,Female,1,-1.0,1
70,F,Other,Female,0,-1.0,0
53,F,African-American,Male,6,-1.0,0
37,F,Caucasian,Male,0,-5.0,0
21,F,African-American,Male,1,-1.0,1
28,F,African-American,Male,1,-1.0,0
21,F,African-American,Male,1,-1.0,0
56,F,African-American,Male,0,-1.0,0
30,M,Caucasian,Male,3,-1.0,0
27,F,Caucasian,Male,0,-1.0,1
37,F,Hispanic,Male,6,-1.0,1
27,F,African-American,Male,1,-1.0,0
41,M,African-American,Male,7,0.0,1
30,M,African-American,Female,7,-1.0,1
32,F,African-American,Male,7,-1.0,1
26,F,Caucasian,Male,7,-126.0,0
32,F,African-American,Male,3,-1.0,0
34,F,Caucasian,Female,5,-22.0,1
46,F,African-American,Male,3,-1.0,0
24,F,African-American,Male,1,-1.0,1
32,F,African-American,Male,7,-1.0,1
43,F,Caucasian,Male,6,-1.0,1
50,F,Caucasian,Male,3,-1.0,0
30,F,Caucasian,Male,4,0.0,1
37,M,African-American,Male,3,-1.0,0
31,F,African-American,Male,12,82.0,1
37,F,Hispanic,Male,1,0.0,0
21,F,Caucasian,Male,1,-43.0,0
75,F,Hispanic,Male,1,-112.0,0
40,M,Caucasian,Male,3,0.0,0
53,M,Caucasian,Female,0,0.0,0
31,M,Other,Male,6,-1.0,1
33,M,African-American,Male,4,-1.0,0
23,F,African-American,Male,2,418.0,1
22,M,African-American,Female,0,-1.0,0
27,M,African-American,Male,2,-1.0,1
25,M,African-American,Male,5,-1.0,1
24,F,Caucasian,Male,2,-1.0,0
24,F,African-American,Female,2,0.0,1
26,F,African-American,Female,1,0.0,0
26,F,African-American,Female,3,-1.0,1
26,M,African-American,Male,7,212.0,1
20,F,Caucasian,Male,0,-1.0,1
27,M,African-American,Male,4,0.0,1
24,F,Caucasian,Male,1,-1.0,1
26,F,African-American,Male,8,0.0,1
26,M,Caucasian,Male,5,-1.0,0
54,F,Hispanic,Male,0,-1.0,1
33,M,Caucasian,Female,5,-37.0,1
64,M,African-American,Male,13,-28.0,0
24,F,Caucasian,Male,0,-1.0,0
35,F,African-American,Male,29,-101.0,0
57,M,Caucasian,Female,0,-5.0,0
46,M,Caucasian,Female,0,-1.0,0
56,F,African-American,Male,16,-1.0,0
39,M,Caucasian,Female,0,-1.0,0
68,M,Caucasian,Male,4,-1.0,0
22,F,African-American,Female,5,-42.0,1
28,M,African-American,Male,1,-1.0,1
39,M,African-American,Male,19,-1.0,1
38,M,Caucasian,Male,0,-1.0,0
25,M,African-American,Female,3,-23.0,0
25,F,Caucasian,Male,2,0.0,0
21,F,African-American,Male,3,-1.0,1
31,F,Caucasian,Male,2,0.0,0
33,F,African-American,Male,3,-1.0,1
26,F,African-American,Male,20,0.0,1
35,F,African-American,Female,13,0.0,0
34,M,African-American,Male,19,-1.0,0
41,F,Other,Male,31,0.0,1
57,M,Other,Male,0,-1.0,0
42,F,African-American,Female,1,-1.0,0
26,F,African-American,Male,9,-1.0,1
24,F,Caucasian,Male,1,-60.0,0
36,F,African-American,Male,2,-1.0,1
41,F,African-American,Male,24,-1.0,1
27,F,Caucasian,Male,0,-1.0,0
58,F,Other,Female,0,-1.0,1
45,F,Caucasian,Male,3,-23.0,1
34,F,Caucasian,Male,5,0.0,0
50,M,Hispanic,Male,0,0.0,0
25,F,Caucasian,Male,6,0.0,1
24,M,African-American,Male,2,-1.0,1
27,F,African-American,Male,2,-1.0,0
30,M,Caucasian,Male,2,0.0,1
22,F,Caucasian,Male,3,-1.0,1
27,F,African-American,Male,0,-1.0,0
20,F,Other,Male,0,-1.0,1
41,F,African-American,Male,19,29.0,1
30,F,Caucasian,Male,0,-1.0,0
24,F,African-American,Male,3,-1.0,0
39,M,African-American,Male,0,-1.0,0
32,F,African-American,Male,6,55.0,1
32,F,African-American,Female,3,-1.0,1
29,F,Caucasian,Female,0,-1.0,1
37,F,Other,Male,0,-1.0,1
26,F,African-American,Male,24,0.0,1
24,F,African-American,Male,2,0.0,1
30,F,Other,Male,2,-1.0,0
20,F,African-American,Male,4,14.0,1
25,M,African-American,Male,1,-1.0,1
31,F,Caucasian,Female,0,-1.0,1
25,M,African-American,Male,0,0.0,1
41,F,Caucasian,Male,0,-1.0,1
25,F,Caucasian,Male,0,-1.0,0
25,F,African-American,Male,2,-1.0,1
22,F,African-American,Male,1,0.0,1
25,F,African-American,Female,0,-1.0,0
38,M,African-American,Male,0,0.0,0
40,F,Hispanic,Male,0,0.0,0
49,M,Caucasian,Female,4,-1.0,0
35,M,Caucasian,Female,2,-3.0,0
21,M,Native American,Male,0,-1.0,1
25,F,Other,Male,0,-1.0,0
21,F,Caucasian,Male,1,-1.0,0
24,F,Caucasian,Female,2,-96.0,0
24,M,African-American,Female,11,-1.0,1
28,F,Caucasian,Male,3,-1.0,0
34,M,African-American,Female,1,148.0,0
34,F,African-American,Male,4,-1.0,1
57,M,African-American,Male,8,-1.0,0
40,F,African-American,Male,15,-1.0,1
22,M,African-American,Male,2,-1.0,1
37,M,African-American,Male,3,-1.0,1
43,F,African-American,Female,0,0.0,0
26,F,African-American,Male,5,0.0,1
24,F,Caucasian,Male,2,-1.0,1
56,F,Caucasian,Male,1,-2.0,1
23,F,African-American,Male,2,-1.0,1
43,F,Caucasian,Male,12,-1.0,0
32,M,Asian,Male,0,-1.0,0
21,F,African-American,Male,0,-1.0,1
51,F,African-American,Male,2,-1.0,0
20,M,African-American,Male,0,-1.0,1
39,F,Caucasian,Male,1,-99.0,0
42,F,African-American,Male,17,-1.0,1
58,M,Hispanic,Male,1,-2.0,0
28,F,Other,Female,1,0.0,0
30,M,African-American,Female,2,-1.0,0
28,M,Caucasian,Male,4,-1.0,1
29,F,African-American,Male,6,108.0,1
24,M,Caucasian,Female,9,-1.0,1
22,F,African-American,Male,1,0.0,1
27,F,African-American,Female,3,-32.0,1
50,F,Caucasian,Male,1,-1.0,0
30,M,African-American,Male,5,-1.0,0
28,F,Caucasian,Male,0,-1.0,1
21,F,African-American,Male,3,-1.0,1
26,M,Hispanic,Male,2,0.0,0
51,F,Caucasian,Female,0,-1.0,0
21,F,African-American,Male,1,0.0,0
29,F,Caucasian,Male,0,-1.0,1
43,M,Caucasian,Male,0,-1.0,0
22,F,African-American,Male,1,0.0,0
52,F,African-American,Male,0,-1.0,1
36,F,African-American,Male,0,0.0,0
24,F,African-American,Male,0,-1.0,0
26,F,African-American,Male,5,-1.0,0
27,M,African-American,Male,8,0.0,0
19,M,Caucasian,Male,0,-2.0,1
26,F,Caucasian,Male,2,0.0,0
24,F,African-American,Male,1,-163.0,0
29,F,African-American,Female,0,-3.0,0
29,F,Caucasian,Female,20,11.0,1
38,F,African-American,Male,1,-1.0,1
34,F,African-American,Male,5,0.0,0
23,F,Other,Male,2,-1.0,0
26,F,Other,Male,0,-1.0,1
29,M,African-American,Female,1,-1.0,0
24,F,African-American,Male,1,0.0,0
31,F,Hispanic,Male,1,-1.0,1
50,F,Caucasian,Male,0,-1.0,0
24,M,African-American,Female,0,-1.0,0
31,F,African-American,Female,0,0.0,0
36,F,African-American,Male,13,-1.0,1
32,M,African-American,Male,13,-1.0,1
42,M,African-American,Male,1,-17.0,1
22,F,African-American,Male,0,-1.0,0
26,F,African-American,Male,5,-1.0,1
26,F,African-American,Male,10,-1.0,1
30,M,Hispanic,Male,3,-1.0,1
53,M,Caucasian,Male,3,-2.0,1
23,F,African-American,Male,2,-2.0,1
22,F,Caucasian,Male,0,-1.0,0
27,M,Caucasian,Male,0,0.0,0
21,M,Other,Female,0,-1.0,0
42,F,Caucasian,Male,2,-1.0,1
31,F,African-American,Male,4,0.0,1
80,M,Caucasian,Male,0,-1.0,0
58,M,Caucasian,Male,1,-42.0,0
68,M,African-American,Male,6,-1.0,0
23,F,African-American,Male,1,0.0,0
36,F,African-American,Male,4,-4.0,1
24,F,Caucasian,Male,0,-1.0,0
41,F,Caucasian,Male,2,-42.0,0
21,F,Caucasian,Male,0,-1.0,1
26,M,African-American,Male,3,0.0,1
30,F,African-American,Female,8,-1.0,1
36,F,Caucasian,Male,1,-1.0,0
21,F,African-American,Male,0,-1.0,1
31,M,African-American,Female,1,-1.0,0
20,F,African-American,Female,0,-1.0,1
